"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","in_paper","neglog10_padj"
"GO:0032412","regulation of monoatomic ion transmembrane transporter activity","39/2815","168/18805",0.232142857142857,1.55078025881756,3.00874300103702,0.00296087872885628,0.0236527780203622,0.0173662688263997,"SLC6A9/PCSK9/PDZK1/NOS1AP/OSR1/STK39/CAB39/CACNA1D/SLMAP/KCNAB1/FGF12/HTT/STIM2/ANK2/EDN1/GOPC/TRDN/UTRN/SRI/AKAP9/RELN/TCAF1/ASPH/DAPK1/PTPN3/STIM1/AHNAK/TRPC6/SLN/FXYD2/TESC/GNB5/NEDD4/ATP2A1/WWP2/MINK1/VMP1/NEDD4L/FMR1",39,TRUE,1.62611784401451
"GO:0003143","embryonic heart tube morphogenesis","20/2815","71/18805",0.28169014084507,1.88177019488155,3.12326921368688,0.0030689643866824,0.0244533508502963,0.0179540629099436,"NOTCH2/IHH/TGFBR2/WNT5A/IFT57/HES1/GJA1/AHI1/CITED2/SHH/GATA4/NOTCH1/YAP1/TBX3/SETDB2/SMAD3/TBX2/MIB1/MKKS/OVOL2",20,FALSE,1.6116616209542
"GO:0045600","positive regulation of fat cell differentiation","20/2815","71/18805",0.28169014084507,1.88177019488155,3.12326921368688,0.0030689643866824,0.0244533508502963,0.0179540629099436,"ID2/CREB1/PPARG/SULT1E1/RREB1/PPARD/MAPK14/PIM1/NAPEPLD/SNAI2/STK3/FFAR4/ZBTB16/SIX1/ZFP36L1/ZBTB7C/CEBPA/TRPM4/BMP7/XBP1",20,TRUE,1.6116616209542
"GO:0036294","cellular response to decreased oxygen levels","38/2815","163/18805",0.233128834355828,1.55736686680687,2.99867077786804,0.003074073333353,0.024462696244288,0.0179609244559408,"ENO1/OPRD1/AK4/DDAH1/LMNA/ROCK2/PRKCE/RTN4/FABP1/NFE2L2/CFLAR/PPARG/PIK3CB/MGARP/PRKAA1/STC2/CPEB4/EDN1/PPARD/VEGFA/FOXO3/CITED2/MYC/NDRG1/NOTCH1/BNIP3/TMBIM6/EGLN3/ERO1A/ZFP36L1/SLC8A3/RORA/RPTOR/GATA6/ACAA2/SRC/PTPN1/BMP7",38,TRUE,1.61149567732906
"GO:0070252","actin-mediated cell contraction","29/2815","116/18805",0.25,1.67007104795737,3.03736444731099,0.00312977239350462,0.0248740862220348,0.0182629739209079,"LUZP1/ATP1A1/NOS1AP/ADCY10/EPB41L5/BIN1/ZEB2/SCN1A/SCN9A/GPD1L/CACNA1D/FGF12/ANK2/PDE4D/SGCD/DSP/GJA1/QKI/SRI/AKAP9/GATA4/CTNNA3/PARVA/HCN4/ATP2A1/MYH4/JUP/NEDD4L/TRPM4",29,TRUE,1.60425286459298
"GO:0006081","aldehyde metabolic process","21/2815","76/18805",0.276315789473684,1.84586800037394,3.10021766098371,0.00315924553600473,0.0250762592672661,0.0184114127829273,"ABCA4/RPIA/MGAT4A/IDH1/GLYCTK/TKT/ADH5/ADH4/DAB2/ALDH8A1/ALDH1A1/ALDOB/AKR1C1/AKR1C3/ALDH2/DHRS4/ALDH1A2/IDH2/BCO1/ALDH3A2/PCK1",21,TRUE,1.60073724857303
"GO:0006892","post-Golgi vesicle-mediated transport","28/2815","111/18805",0.252252252252252,1.6851167330741,3.03749123856079,0.00318207688179315,0.0251931309813305,0.0184972219679159,"GOLPH3L/LYPLAL1/PKDCC/SPTBN1/VPS54/EXOC6B/MYO1B/ACSL3/SCAMP1/AP3S1/EXOC2/GOPC/STEAP2/EXOC4/LYPLA1/ANXA13/ASAP1/VTI1A/CCDC91/RAB3IP/AMN/RAB11A/WIPI1/LLGL2/RAB31/DNM2/KIF16B/ARFGEF2",28,TRUE,1.59871785539129
"GO:1901655","cellular response to ketone","28/2815","111/18805",0.252252252252252,1.6851167330741,3.03749123856079,0.00318207688179315,0.0251931309813305,0.0184972219679159,"TNFSF4/ROCK2/PRKCE/VPS54/CFLAR/CREB1/XRN1/SPP1/PRKAA1/NR3C1/LARP1/FOXO3/SGK1/AHR/ADCY1/EGFR/GNAI1/ADCY8/KLF9/ASS1/AKR1C3/ADCY6/GJB2/PRKD1/IGF1R/TBX2/SRC/PCK1",28,TRUE,1.59871785539129
"GO:0071385","cellular response to glucocorticoid stimulus","17/2815","57/18805",0.298245614035088,1.99236546072107,3.14826792423207,0.00319483171472774,0.0252619327061488,0.0185477373554905,"HMGCS2/ZFP36L2/CFLAR/NR3C1/EDN1/FOXO3/EGFR/KLF9/ANXA1/ASS1/GJB2/ZFP36L1/IGF1R/TBX2/SSTR2/PCK1/UBE2L3",17,TRUE,1.59753342608844
"GO:1903036","positive regulation of response to wounding","22/2815","81/18805",0.271604938271605,1.81439817555863,3.08191086755962,0.00322169854813285,0.0254347197851741,0.0186746005451547,"F3/PRKCE/NFE2L2/MYLK/HRG/RREB1/BRAF/DMTN/PTK2/KANK1/ANXA1/PLAU/F2/ANO6/CPB2/STK24/IGF1R/SERPINF2/TMEM97/APOH/FERMT1/XBP1",22,FALSE,1.59457304263742
"GO:0032526","response to retinoic acid","27/2815","106/18805",0.254716981132075,1.70158182244713,3.03922014357627,0.00322486873543318,0.0254347197851741,0.0186746005451547,"GDAP2/ABL2/BRINP3/OSR1/CYP26B1/CREB1/SP100/WNT5A/IGFBP7/PTK2B/RORB/ABCA1/KLF4/RXRA/WNT8B/PAX2/WNT11/YAP1/TESC/GJB2/ALDH1A2/HSD17B2/TBX2/SOX9/YES1/GATA6/ASXL1",27,TRUE,1.59457304263742
"GO:0034109","homotypic cell-cell adhesion","26/2815","101/18805",0.257425742574257,1.71967711868878,3.0427847009888,0.00325626596182557,0.0256437576028467,0.0188280796389619,"PTPRU/PLPP3/JAK1/IL6R/PIK3CB/PDGFRA/METAP1/SLC7A11/FGB/FGA/FGG/IL6ST/CDHR2/DSP/CLIC1/ZNF703/TJP2/PRKG1/CTNNA3/UBASH3B/ADAMTS18/JUP/PRKCA/MYL12A/CEACAM1/CXADR",26,FALSE,1.59101833692961
"GO:0001843","neural tube closure","23/2815","86/18805",0.267441860465116,1.78658763269858,3.06757441072779,0.00325962486021704,0.0256437576028467,0.0188280796389619,"SKI/PHACTR4/BCL10/LMO4/TGFB2/TRIM71/SETD2/WNT5A/IFT57/OPA1/CC2D2A/CITED2/COBL/DLC1/KIF20B/PAX2/DEAF1/ST14/TULP3/KDM2B/BMP4/ARHGAP35/CELSR1",23,TRUE,1.59101833692961
"GO:0048708","astrocyte differentiation","24/2815","91/18805",0.263736263736264,1.76183319344953,3.0565912372925,0.00327614570648204,0.0257411448366446,0.0188995829896861,"PLPP3/DAB1/ID2/MYCN/VPS54/IL1B/BIN1/ZEB2/HES1/IL6ST/NR3C1/ID4/GCM1/POU3F2/IFNGR1/QKI/EGFR/CDK6/SHH/NOTCH1/F2/SOX9/LARGE1/CUL4B",24,FALSE,1.58937214176804
"GO:0007605","sensory perception of sound","39/2815","169/18805",0.230769230769231,1.54160404426834,2.96748812048346,0.0033049347192946,0.0259345571722423,0.0190415895908321,"USH2A/ELMOD3/MYO3B/THRB/CACNA1D/LRIG1/CCDC50/WDR1/USP53/MARVELD2/ADGRV1/PPIP5K2/DIAPH1/GRXCR2/ZNF354A/DCDC2/MYO6/ATP6V0A4/SNAI2/CHD7/PKHD1L1/PCDH15/USH1C/NAV2/OTOGL/SLC17A8/SRRM4/GJB2/SPRY2/TMTC4/SIX1/CEMIP/CRYM/MBP/HPN/CEACAM16/MKKS/LARGE1/TRIOBP",39,FALSE,1.58612116310489
"GO:0008406","gonad development","52/2815","240/18805",0.216666666666667,1.44739490822972,2.92677455155801,0.00331875059135462,0.0260101323143366,0.0190970781356903,"LHX9/TGFB2/ARID4B/OSR1/SDC1/FSHR/INHBB/ACVR2A/IDH1/WNT5A/ROBO2/TIPARP/PDGFRA/AFP/CTNNA1/SLIT3/FOXC1/VEGFA/CD2AP/CGA/FOXO3/GJA1/CITED2/IMMP2L/CSMD1/GATA4/ADAM18/RNF38/NOTCH1/AKR1C3/ARID5B/GAS2/A2M/KITLG/FGF9/SIX4/NR2F2/NUPR1/SALL1/IRX5/SOX9/GATA6/INSR/MKKS/BCL2L1/SRC/NRIP1/CRKL/PATZ1/ZFX/TEX11/MAMLD1",52,FALSE,1.58485743852923
"GO:0061383","trabecula morphogenesis","15/2815","48/18805",0.3125,2.08758880994671,3.16551043139002,0.00333552017737231,0.0261086371566359,0.0191694020534389,"TGFBR3/S1PR1/TGFB2/SLC40A1/VEGFA/ADGRG6/NRG1/CHD7/SEMA4D/NOTCH1/BMPR1A/DLL4/MED1/OVOL2/BMP7",15,FALSE,1.5832157973
"GO:0022029","telencephalon cell migration","18/2815","62/18805",0.290322580645161,1.93943734601501,3.10873857428251,0.00339291853106644,0.0265245140510414,0.0194747458883456,"DAB1/SRGAP2C/RTN4/POU3F3/CTNNB1/ROBO1/EFHC1/POU3F2/GLI3/EGFR/RELN/LAMB1/FUT10/ZMIZ1/LRRK2/FOXG1/FOXB1/BMERB1",18,TRUE,1.57635256395384
"GO:0051048","negative regulation of secretion","40/2815","175/18805",0.228571428571429,1.5269221009896,2.93832006414812,0.00353526045065964,0.0274315619855169,0.0201407157906958,"CD84/SLC30A1/VSNL1/IL1B/INHBB/STK39/IRS1/JAGN1/GNAI2/RAB7A/ADRA2C/PPP3CA/EGF/RAB33B/F2RL1/PDE8B/EDN1/HTR1B/GJA1/PRKN/NPSR1/BRAF/NRG1/C9orf72/ANXA1/NOTCH1/FRMD4A/PRKG1/FFAR4/SERGEF/WNK1/FOXO1/STXBP6/FFAR2/CEACAM1/ATP9A/PFKL/BCR/ACSL4/FMR1",40,TRUE,1.56174946245099
"GO:0006893","Golgi to plasma membrane transport","19/2815","67/18805",0.283582089552239,1.89440894992179,3.07717368165727,0.00354746214062355,0.0274315619855169,0.0201407157906958,"GOLPH3L/LYPLAL1/PKDCC/SPTBN1/EXOC6B/ACSL3/EXOC2/GOPC/STEAP2/EXOC4/LYPLA1/ANXA13/ASAP1/RAB3IP/AMN/RAB11A/LLGL2/RAB31/ARFGEF2",19,TRUE,1.56174946245099
"GO:0035904","aorta development","19/2815","67/18805",0.283582089552239,1.89440894992179,3.07717368165727,0.00354746214062355,0.0274315619855169,0.0201407157906958,"PROX1/TGFB2/TGFBR2/ADAMTS9/ROBO2/ROBO1/MYLK/HES1/SOX4/CHD7/CNTRL/NOTCH1/BMPR1A/HECTD1/SIX1/DLL4/SMAD6/TBX2/JAG1",19,FALSE,1.56174946245099
"GO:0006067","ethanol metabolic process","7/2815","15/18805",0.466666666666667,3.11746595618709,3.44222112137603,0.00354866867841603,0.0274315619855169,0.0201407157906958,"SULT1C4/SULT1B1/SULT1E1/ADH4/ALDH1B1/ALDH2/ACSS1",7,TRUE,1.56174946245099
"GO:0060413","atrial septum morphogenesis","7/2815","15/18805",0.466666666666667,3.11746595618709,3.44222112137603,0.00354866867841603,0.0274315619855169,0.0201407157906958,"CCN1/NOTCH2/TGFB2/BMPR2/SOX4/GATA4/ZFPM1",7,FALSE,1.56174946245099
"GO:0061307","cardiac neural crest cell differentiation involved in heart development","7/2815","15/18805",0.466666666666667,3.11746595618709,3.44222112137603,0.00354866867841603,0.0274315619855169,0.0201407157906958,"HES1/EDN1/CITED2/SEMA3C/BMP4/JAG1/BMP7",7,FALSE,1.56174946245099
"GO:0061308","cardiac neural crest cell development involved in heart development","7/2815","15/18805",0.466666666666667,3.11746595618709,3.44222112137603,0.00354866867841603,0.0274315619855169,0.0201407157906958,"HES1/EDN1/CITED2/SEMA3C/BMP4/JAG1/BMP7",7,FALSE,1.56174946245099
"GO:0070341","fat cell proliferation","7/2815","15/18805",0.466666666666667,3.11746595618709,3.44222112137603,0.00354866867841603,0.0274315619855169,0.0201407157906958,"PID1/PER2/SQSTM1/PPARD/LIPA/DIO3/FTO",7,FALSE,1.56174946245099
"GO:0071696","ectodermal placode development","7/2815","15/18805",0.466666666666667,3.11746595618709,3.44222112137603,0.00354866867841603,0.0274315619855169,0.0201407157906958,"PROX1/CTNNB1/NRP1/TBX3/SIX1/SIX4/TBX2",7,TRUE,1.56174946245099
"GO:0021772","olfactory bulb development","12/2815","35/18805",0.342857142857143,2.2903831514844,3.20597889221244,0.00358055862913708,0.0276436917765055,0.0202964650634969,"SKI/ID2/ERBB4/WNT5A/ROBO2/ROBO1/SEMA3A/CHD7/EXT1/LRRK2/SALL1/RPGRIP1L",12,TRUE,1.55840395800191
"GO:0030834","regulation of actin filament depolymerization","16/2815","53/18805",0.30188679245283,2.01668956734475,3.10987256972665,0.00364803566685087,0.0280341798887132,0.0205831680260104,"CAPZA1/SPTBN1/CAPG/ADD1/WDR1/CRACD/F2RL1/SCIN/CAPZA2/DMTN/SVIL/ADD3/EPS8/CAPZA3/LIMA1/TRIOBP",16,TRUE,1.55231214422095
"GO:0035088","establishment or maintenance of apical/basal cell polarity","16/2815","53/18805",0.30188679245283,2.01668956734475,3.10987256972665,0.00364803566685087,0.0280341798887132,0.0205831680260104,"PRKCZ/PATJ/PARD3B/WNT5A/WDR1/FAT1/OOEP/ANK1/PARD3/WNT11/DLG2/MYO9A/LLGL2/FOXJ1/LAMA1/PARD6B",16,TRUE,1.55231214422095
"GO:0061245","establishment or maintenance of bipolar cell polarity","16/2815","53/18805",0.30188679245283,2.01668956734475,3.10987256972665,0.00364803566685087,0.0280341798887132,0.0205831680260104,"PRKCZ/PATJ/PARD3B/WNT5A/WDR1/FAT1/OOEP/ANK1/PARD3/WNT11/DLG2/MYO9A/LLGL2/FOXJ1/LAMA1/PARD6B",16,TRUE,1.55231214422095
"GO:0019218","regulation of steroid metabolic process","28/2815","112/18805",0.25,1.67007104795737,2.98421734950397,0.00364917965083974,0.0280341798887132,0.0205831680260104,"ATP1A1/FMO5/PROX1/APOB/INSIG2/CREB1/IGFBP7/NFKB1/DAB2/PRKAA1/PDE8B/EGR1/FGF1/NR3C1/FGFR4/CGA/GPRC6A/QKI/CHLSN/GNAI1/SNAI2/TTC39B/AKR1C3/PRKG1/NR1H4/RORA/IGF1R/MBTPS2",28,FALSE,1.55231214422095
"GO:0009952","anterior/posterior pattern specification","48/2815","219/18805",0.219178082191781,1.46417187766126,2.89899859399239,0.00367411837758515,0.028190920637891,0.0206982497294758,"SKI/CTNNBIP1/WLS/PLXNA2/OSR1/EN1/EPB41L5/ACVR2A/HOXD3/BMPR2/CTNNB1/WNT5A/HES1/LEF1/FOXC1/HOXA3/GLI3/COBL/SEMA3C/SHH/GATA4/DMRT2/MLLT3/TDRD7/PBX3/NOTCH1/BMPR1A/HHEX/TAF10/ZBTB16/CDON/TULP3/TBX3/KDM2B/BMP4/ALDH1A2/FOXB1/SMAD3/NR2F2/PCSK6/NKD1/HNF1B/MIB1/TSHZ1/FOXA2/ETS2/CRKL/GPC3",48,FALSE,1.54989074103414
"GO:1901136","carbohydrate derivative catabolic process","55/2815","258/18805",0.213178294573643,1.42409159128148,2.87788057293391,0.00371833027149075,0.0284949724257892,0.0209214896838372,"ENO1/PGM1/DPYD/PKLR/HK2/UPP2/PDE1A/HDAC4/NEU4/SUMF1/KAT2B/STT3B/GPD1L/GLB1/HYAL1/ZBTB20/NUDT9/MANBA/PDE5A/DCTD/PRKAA1/PDE4D/PDE8B/IER3/NT5E/PDE10A/AOAH/UPP1/HGSNAT/CEMIP2/GDA/ALDH1A1/ALDOB/PFKP/PFKFB3/LIPA/SMPD1/GPD1/SMUG1/NUDT4/IGF1/ENTPD5/GALC/CEMIP/PDE8A/AMDHD2/NUPR1/RPTOR/INSR/PGLYRP2/FBXO17/SRC/PDE9A/PFKL/UPB1",55,FALSE,1.54523175895102
"GO:0006816","calcium ion transport","88/2815","447/18805",0.196868008948546,1.31513424805592,2.82928548568188,0.00372631468300643,0.0285209923089717,0.0209405939212249,"OPRD1/LCK/CD84/NOS1AP/PTPRC/SLC30A1/SLC8A1/PRKCE/TMEM37/BIN1/GCG/SESTD1/MAIP1/TRPM8/ITPR1/EFHB/CTNNB1/GNAI2/CACNA1D/SELENOK/CACNA2D3/MYLK/SEC61A1/PLCH1/HES1/HTT/STIM2/PPP3CA/EGF/ANK2/PDE4D/VDAC1/DIAPH1/SPINK1/STC2/EDN1/TRIM27/BAK1/IBTK/FYN/TRDN/EPM2A/NPSR1/PKD1L1/SRI/PTK2B/SARAF/LETM2/CHD7/ASPH/TRPM3/MICU1/STIM1/F2/AHNAK/PANX1/TRPC6/SLN/UBASH3B/GRIN2B/ITPR2/ANO6/TMBIM6/ATP2B1/PLA2G1B/P2RX4/TPT1/NALF1/PRKD1/ERO1A/SLC8A3/GNB5/CEMIP/ATP2A1/CX3CL1/CNGB1/PLCG2/CYBA/SPG7/VMP1/SLC25A23/CACNA1A/TRPM4/PLCB1/TRPC4AP/SMDT1/CASK/FMR1",88,TRUE,1.54483536848309
"GO:0009880","embryonic pattern specification","21/2815","77/18805",0.272727272727273,1.82189568868077,3.03219029614937,0.00374303881293592,0.0285435413771739,0.0209571498276748,"MEIS1/EPB41L5/NRP2/ERBB4/IHH/CTNNB1/SEMA3F/WNT5A/CXXC4/SMAD5/OOEP/COBL/SHH/TDRD7/NRP1/ZBTB16/TBX3/SMAD6/SMAD3/PCSK6/BMP7",21,TRUE,1.54449214526651
"GO:1900076","regulation of cellular response to insulin stimulus","21/2815","77/18805",0.272727272727273,1.82189568868077,3.03219029614937,0.00374303881293592,0.0285435413771739,0.0209571498276748,"PRKCZ/IL1B/GRB14/IRS1/PID1/PPARG/GNAI2/AHSG/PRKAA1/ENPP1/NCOA2/KANK1/ECHDC3/SORBS1/PTPRJ/ATP2B1/NR1H4/ZNF592/SOCS3/SRC/PTPN1",21,TRUE,1.54449214526651
"GO:1902017","regulation of cilium assembly","21/2815","77/18805",0.272727272727273,1.82189568868077,3.03219029614937,0.00374303881293592,0.0285435413771739,0.0209571498276748,"LUZP1/DYNC2LI1/WDPCP/MAP4/HTT/TAPT1/CEP135/ADAMTS16/DCDC2/ASAP1/YAP1/LIMA1/RAB3IP/IFT88/CDKL1/RAB11A/CCP110/CDK10/SEPTIN9/ARHGAP35/CDKL5",21,TRUE,1.54449214526651
"GO:0010828","positive regulation of D-glucose transmembrane transport","14/2815","44/18805",0.318181818181818,2.12554497012756,3.13618221049701,0.00375335626748864,0.0285521532465629,0.0209634728075285,"OPN3/NFE2L2/IRS1/PIK3R1/MAPK14/BRAF/SORBS1/IGF1/IRS2/MEF2A/C3/INSR/FGF21/GPC3",14,TRUE,1.5443611340788
"GO:0030835","negative regulation of actin filament depolymerization","14/2815","44/18805",0.318181818181818,2.12554497012756,3.13618221049701,0.00375335626748864,0.0285521532465629,0.0209634728075285,"CAPZA1/SPTBN1/CAPG/ADD1/CRACD/SCIN/CAPZA2/DMTN/SVIL/ADD3/EPS8/CAPZA3/LIMA1/TRIOBP",14,TRUE,1.5443611340788
"GO:0010595","positive regulation of endothelial cell migration","32/2815","133/18805",0.240601503759398,1.60728642209431,2.94892726767008,0.0037638493961338,0.0285969731014322,0.0209963803014284,"PLPP3/TGFBR3/PROX1/AGT/ROCK2/RHOB/ATOH8/NFE2L2/NRP2/WNT5A/FOXP1/PIK3CB/EGF/FGF1/SPARC/EDN1/VEGFA/SASH1/RAC1/MET/PTK2B/ANXA1/NRP1/PIK3C2A/P2RX4/SCARB1/PRKD1/BCAR1/BCAS3/PRKCA/HMOX1/AMOT",32,TRUE,1.54367993312669
"GO:0046889","positive regulation of lipid biosynthetic process","25/2815","97/18805",0.257731958762887,1.72172272985296,2.99007897097508,0.00379651329898128,0.0287747928697179,0.0211269385764876,"FABP3/CCN1/LPGAT1/IL1B/CREB1/ACSL3/KAT2B/ZBTB20/DAB2/PRKAA1/FGF1/CGA/QKI/GNAI1/SORBS1/AVPR1A/NR1H4/SCARB1/IGF1R/RPTOR/PCK1/XBP1/PLA2G6/MBTPS2/MID1IP1",25,FALSE,1.54098779387931
"GO:0051100","negative regulation of binding","25/2815","97/18805",0.257731958762887,1.72172272985296,2.99007897097508,0.00379651329898128,0.0287747928697179,0.0211269385764876,"CTNNBIP1/PEX14/PCSK9/JUN/RALB/MAP2/SP100/PER2/EFHB/XIRP1/LEF1/DAB2/ILRUN/TNKS/NFIB/GTPBP4/WAPL/RSF1/CARD16/CARD18/SLN/LRRK2/HMGA2/STYX/ZFPM1",25,FALSE,1.54098779387931
"GO:0010594","regulation of endothelial cell migration","51/2815","236/18805",0.216101694915254,1.44362073636993,2.8774889909769,0.00381337399450792,0.0288155073585122,0.0211568318413262,"PLPP3/TGFBR3/GLUL/PROX1/AGT/ROCK2/RHOB/ATOH8/NFE2L2/NRP2/SP100/PPARG/WNT5A/ADAMTS9/FOXP1/PIK3CB/HRG/EGF/FBXW7/FGF1/SPARC/EDN1/VEGFA/SASH1/RAC1/MET/PTK2B/PTK2/ANXA1/KLF4/NOTCH1/NRP1/PIK3C2A/PRCP/P2RX4/SCARB1/STARD13/PRKD1/DLL4/NR2F2/BCAR1/JUP/BCAS3/APOH/PRKCA/PTPRM/CEACAM1/PATZ1/HMOX1/CARD10/AMOT",51,TRUE,1.54037372933397
"GO:0001892","embryonic placenta development","23/2815","87/18805",0.264367816091954,1.76605214266757,3.00488824984124,0.00381579445793331,0.0288155073585122,0.0211568318413262,"CCN1/BIRC6/HS6ST1/SP3/SETD2/HES1/LEF1/GCM1/CITED2/EGFR/TTPA/STK3/TAF10/ST14/KRT8/ZFP36L1/NR2F2/MED1/GRB2/SOCS3/CEBPA/OVOL2/BMP7",23,FALSE,1.54037372933397
"GO:0060606","tube closure","23/2815","87/18805",0.264367816091954,1.76605214266757,3.00488824984124,0.00381579445793331,0.0288155073585122,0.0211568318413262,"SKI/PHACTR4/BCL10/LMO4/TGFB2/TRIM71/SETD2/WNT5A/IFT57/OPA1/CC2D2A/CITED2/COBL/DLC1/KIF20B/PAX2/DEAF1/ST14/TULP3/KDM2B/BMP4/ARHGAP35/CELSR1",23,TRUE,1.54037372933397
"GO:0003298","physiological muscle hypertrophy","11/2815","31/18805",0.354838709677419,2.37042342290724,3.2040353721528,0.00385637953330157,0.0289461338157842,0.0212527399909259,"RGS2/MEIS1/FOXP1/PDLIM5/SORBS2/EDN1/GATA4/ADRA1A/PRKG1/IGF1/MAP2K4",11,FALSE,1.53840943451333
"GO:0003301","physiological cardiac muscle hypertrophy","11/2815","31/18805",0.354838709677419,2.37042342290724,3.2040353721528,0.00385637953330157,0.0289461338157842,0.0212527399909259,"RGS2/MEIS1/FOXP1/PDLIM5/SORBS2/EDN1/GATA4/ADRA1A/PRKG1/IGF1/MAP2K4",11,FALSE,1.53840943451333
"GO:0021602","cranial nerve morphogenesis","11/2815","31/18805",0.354838709677419,2.37042342290724,3.2040353721528,0.00385637953330157,0.0289461338157842,0.0212527399909259,"HOXD3/NRP2/SEMA3F/CITED2/HOXA3/GLI3/SEMA3A/NRP1/PAX2/SIX1/MAFB",11,FALSE,1.53840943451333
"GO:0060037","pharyngeal system development","11/2815","31/18805",0.354838709677419,2.37042342290724,3.2040353721528,0.00385637953330157,0.0289461338157842,0.0212527399909259,"ECE1/PLXNA2/TGFB2/HES1/EDN1/BMPR1A/BMP4/SIX1/SIX4/TBX2/BMP7",11,TRUE,1.53840943451333
"GO:0061049","cell growth involved in cardiac muscle cell development","11/2815","31/18805",0.354838709677419,2.37042342290724,3.2040353721528,0.00385637953330157,0.0289461338157842,0.0212527399909259,"RGS2/MEIS1/FOXP1/PDLIM5/SORBS2/EDN1/GATA4/ADRA1A/PRKG1/IGF1/MAP2K4",11,FALSE,1.53840943451333
"GO:0048259","regulation of receptor-mediated endocytosis","31/2815","128/18805",0.2421875,1.6178813277087,2.94304285089634,0.00387386184824703,0.0290422815281728,0.0213233332641113,"PCSK9/DNAJC6/SUSD4/ARF1/TBC1D5/CBLB/PIK3CB/BMP2K/EGF/DAB2/DTNBP1/VEGFA/AHI1/SYNE1/RAC1/HIP1/WASL/MKLN1/CLU/NRG1/ARRB1/PICALM/BICD1/ATXN2/HIP1R/ARF6/NUMB/PLCG2/C3/INSR/FMR1",31,TRUE,1.53696926895767
"GO:0001755","neural crest cell migration","17/2815","58/18805",0.293103448275862,1.95801433208795,3.06591565020396,0.00390060029399155,0.0290674230541457,0.021341792596811,"PHACTR4/NRP2/ERBB4/FN1/SEMA3F/SEMA6A/EDN1/SEMA3C/SEMA3A/SHH/SEMA4D/NRP1/KITLG/CORO1C/BMP4/OVOL2/BMP7",17,TRUE,1.53659346850381
"GO:0010656","negative regulation of muscle cell apoptotic process","17/2815","58/18805",0.293103448275862,1.95801433208795,3.06591565020396,0.00390060029399155,0.0290674230541457,0.021341792596811,"PAX8/NFE2L2/CFLAR/EDN1/SIRT5/GATA4/PTK2B/NRG1/NOTCH1/AMBRA1/LRP6/IGF1/GCH1/IGF1R/NUPR1/APOH/BMP7",17,FALSE,1.53659346850381
"GO:0015804","neutral amino acid transport","17/2815","58/18805",0.293103448275862,1.95801433208795,3.06591565020396,0.00390060029399155,0.0290674230541457,0.021341792596811,"SLC6A9/SLC1A7/RGS2/SLC3A1/SLC6A6/SLC7A11/SERINC5/SFXN1/SLC25A13/SLC7A13/SLC36A4/SLC38A2/SLC38A6/SLC38A7/SLC7A6/LLGL2/SLC7A9",17,FALSE,1.53659346850381
"GO:0030042","actin filament depolymerization","17/2815","58/18805",0.293103448275862,1.95801433208795,3.06591565020396,0.00390060029399155,0.0290674230541457,0.021341792596811,"CAPZA1/SPTBN1/CAPG/ADD1/WDR1/CRACD/F2RL1/SCIN/CAPZA2/DMTN/SVIL/ADD3/EPS8/CAPZA3/LIMA1/MICAL3/TRIOBP",17,TRUE,1.53659346850381
"GO:0061178","regulation of insulin secretion involved in cellular response to glucose stimulus","17/2815","58/18805",0.293103448275862,1.95801433208795,3.06591565020396,0.00390060029399155,0.0290674230541457,0.021341792596811,"MPC2/VSNL1/PRKCE/GCG/JAGN1/SLC2A2/PDE8B/PPARD/RFX6/SRI/SYBU/ADCY8/NR1H4/STXBP4/TRPM4/FOXA2/PLA2G6",17,TRUE,1.53659346850381
"GO:0008286","insulin receptor signaling pathway","40/2815","176/18805",0.227272727272727,1.51824640723397,2.898264061081,0.00392811524176192,0.029202435678888,0.0214409211445957,"PRKCZ/BCAR3/MERTK/IL1B/GRB14/ERBB4/IRS1/PID1/GNAI2/AHSG/FGFR3/PDGFRA/PRKAA1/PIK3R1/AP3S1/FGFR4/ENPP1/IGFBP1/EGFR/MET/SLC39A14/KANK1/SORBS1/PIK3C2A/PTPRJ/SESN3/SIK2/NR1H4/FOXO1/IRS2/ZNF592/IGF1R/BCAR1/STXBP4/GRB2/SOCS3/INSR/PTPRA/SRC/PTPN1",40,TRUE,1.53458092396988
"GO:0022898","regulation of transmembrane transporter activity","40/2815","176/18805",0.227272727272727,1.51824640723397,2.898264061081,0.00392811524176192,0.029202435678888,0.0214409211445957,"SLC6A9/PCSK9/PDZK1/NOS1AP/OSR1/STK39/CAB39/CACNA1D/SLMAP/KCNAB1/FGF12/HTT/STIM2/ANK2/EDN1/PIM1/GOPC/TRDN/UTRN/SRI/AKAP9/RELN/TCAF1/ASPH/DAPK1/PTPN3/STIM1/AHNAK/TRPC6/SLN/FXYD2/TESC/GNB5/NEDD4/ATP2A1/WWP2/MINK1/VMP1/NEDD4L/FMR1",40,TRUE,1.53458092396988
